date,10409,10366,176562,10363,10473
2015-11-16,0.5029865,0.1527749,0.3811512,0.0740449,0.0875343
2015-11-17,0.5442718,0.2065973,0.3771669,0.0412392,0.0989431
2015-11-18,0.7309455,0.1987566,0.3935065,0.0800308,0.0753157
2015-11-19,0.5631661,0.3205246,0.4612635,0.0440214,0.1254919
2015-11-20,0.6627794,0.2663581,0.4688355,0.0870685,0.1245871
2015-11-21,0.6076365,0.12394,0.3910172,0.0609614,0.1070539
2015-11-22,0.6216633,0.1034424,0.3071623,0.0254963,0.0474318
2015-11-23,0.5959504,0.1595818,0.3929339,0.055791,0.0504071
2015-11-24,0.5427026,0.137636,0.414485,0.0318556,0.0477948
2015-11-25,0.5857087,0.1624302,0.4324452,0.028217,0.0723742
2015-11-26,0.584627,0.2031766,0.4151444,0.022365,0.0443353
2015-11-27,0.6415277,0.1172007,0.4247192,0.0618901,0.0585132
2015-11-28,0.9752547,0.1974166,0.4177001,0.0463909,0.0875197
2015-11-29,0.5302083,0.1636418,0.3334688,0.0328276,0.056163
2015-11-30,0.5292125,0.1669266,0.4222249,0.0749191,0.0655012
2015-12-01,0.6099435,0.1217724,0.4029168,0.0346801,0.0435727
2015-12-02,0.5993783,0.2104806,0.3902686,0.0239576,0.0443004
2015-12-03,0.5630968,0.1493364,0.4115917,0.0220219,0.0411646
2015-12-04,0.5631993,0.2273296,0.4037577,0.0292794,0.1172694
2015-12-05,0.5342506,0.2172836,0.370467,0.0492946,0.073779
2015-12-06,0.5444231,0.2008078,0.2811865,0.051574,0.0521387
2015-12-07,0.563139,0.1670159,0.4891608,0.0544163,0.096044
2015-12-08,0.5708292,0.205516,0.393391,0.0281201,0.090831
2015-12-09,0.534253,0.1970907,0.4506925,0.0490384,0.0650991
2015-12-10,0.6403366,0.286629,0.3414412,0.0568002,0.0729969
2015-12-11,0.651993,0.2616323,0.4514851,0.0313871,0.062827
2015-12-12,0.4790097,0.2256292,0.4269149,0.0319345,0.059257
2015-12-13,0.4945808,0.2001836,0.3478739,0.0373488,0.0834548
2015-12-14,0.660007,0.2203098,0.3735832,0.0402654,0.0937396
2015-12-15,0.6962777,0.2244301,0.4409499,0.0296375,0.06395
2015-12-16,0.8112778,0.2315715,0.4536622,0.0386676,0.0786613
2015-12-17,0.6077857,0.245133,0.3988255,0.0472728,0.0670867
2015-12-18,0.6906093,0.2754471,0.4493188,0.0365252,0.1128947
2015-12-19,0.5985631,0.2840929,0.4021067,0.0536199,0.0841761
